,Trade,Amount,timestamp,profit_to_date,capacity
3149,Buy,50.0,2018-03-28 21:30:00,-9253.896086499964,100.0
3150,Sell,50.0,2018-03-29 12:00:00,-9212.815586499964,50.0
3151,Sell,50.0,2018-03-29 12:30:00,-9169.542086499965,0.0
3152,Buy,50.0,2018-03-29 21:00:00,-9218.932086499964,50.0
3153,Buy,50.0,2018-03-29 21:30:00,-9265.022086499965,100.0
3154,Sell,50.0,2018-03-30 12:00:00,-9221.782586499965,50.0
3155,Sell,50.0,2018-03-30 12:30:00,-9179.469586499965,0.0
3156,Buy,50.0,2018-03-30 21:00:00,-9223.189586499964,50.0
3157,Buy,50.0,2018-03-30 21:30:00,-9266.449586499964,100.0
3158,Sell,50.0,2018-03-31 12:00:00,-9219.070586499964,50.0
3159,Sell,50.0,2018-03-31 12:30:00,-9171.504586499963,0.0
3160,Buy,50.0,2018-03-31 21:00:00,-9216.724586499962,50.0
3161,Buy,50.0,2018-03-31 21:30:00,-9263.514586499963,100.0
3162,Sell,50.0,2018-04-01 12:00:00,-9218.456086499964,50.0
3163,Sell,50.0,2018-04-01 12:30:00,-9173.703586499963,0.0
3164,Buy,50.0,2018-04-01 21:00:00,-9224.513586499963,50.0
3165,Buy,50.0,2018-04-01 21:30:00,-9274.043586499964,100.0
3166,Sell,50.0,2018-04-02 12:00:00,-9228.441086499963,50.0
3167,Sell,50.0,2018-04-02 12:30:00,-9182.473086499962,0.0
3168,Buy,50.0,2018-04-02 21:00:00,-9222.683086499961,50.0
3169,Buy,50.0,2018-04-02 21:30:00,-9262.953086499962,100.0
3170,Sell,50.0,2018-04-03 12:00:00,-9225.527586499962,50.0
3171,Sell,50.0,2018-04-03 12:30:00,-9187.651586499962,0.0
3172,Buy,50.0,2018-04-03 21:00:00,-9230.591586499962,50.0
3173,Buy,50.0,2018-04-03 21:30:00,-9273.351586499963,100.0
3174,Sell,50.0,2018-04-04 12:00:00,-9237.354086499963,50.0
3175,Sell,50.0,2018-04-04 12:30:00,-9201.441586499963,0.0
3176,Buy,50.0,2018-04-04 21:00:00,-9240.671586499962,50.0
3177,Buy,50.0,2018-04-04 21:30:00,-9279.451586499963,100.0
3178,Sell,50.0,2018-04-05 12:00:00,-9243.165086499963,50.0
3179,Sell,50.0,2018-04-05 12:30:00,-9206.266586499964,0.0
3180,Buy,50.0,2018-04-05 21:00:00,-9247.696586499964,50.0
3181,Buy,50.0,2018-04-05 21:30:00,-9290.596586499963,100.0
3182,Sell,50.0,2018-04-06 12:00:00,-9258.101086499963,50.0
3183,Sell,50.0,2018-04-06 12:30:00,-9225.248586499962,0.0
3184,Buy,50.0,2018-04-06 21:00:00,-9256.678586499962,50.0
3185,Buy,50.0,2018-04-06 21:30:00,-9289.878586499963,100.0
3186,Sell,50.0,2018-04-07 12:00:00,-9252.028086499962,50.0
3187,Sell,50.0,2018-04-07 12:30:00,-9214.611086499963,0.0
3188,Buy,50.0,2018-04-07 21:00:00,-9262.041086499963,50.0
3189,Buy,50.0,2018-04-07 21:30:00,-9305.401086499964,100.0
3190,Sell,50.0,2018-04-08 12:00:00,-9264.805086499964,50.0
3191,Sell,50.0,2018-04-08 12:30:00,-9224.770086499964,0.0
3192,Buy,50.0,2018-04-08 21:00:00,-9264.370086499965,50.0
3193,Buy,50.0,2018-04-08 21:30:00,-9305.560086499965,100.0
3194,Sell,50.0,2018-04-09 12:00:00,-9248.117086499966,50.0
3195,Sell,50.0,2018-04-09 12:30:00,-9188.744586499966,0.0
3196,Buy,50.0,2018-04-09 21:00:00,-9230.894586499966,50.0
3197,Buy,50.0,2018-04-09 21:30:00,-9271.824586499966,100.0
3198,Sell,50.0,2018-04-10 12:00:00,-9222.337586499967,50.0
3199,Sell,50.0,2018-04-10 12:30:00,-9170.870086499966,0.0
3200,Buy,50.0,2018-04-10 21:00:00,-9222.850086499966,50.0
3201,Buy,50.0,2018-04-10 21:30:00,-9269.430086499966,100.0
3202,Sell,50.0,2018-04-11 12:00:00,-9216.237086499967,50.0
3203,Sell,50.0,2018-04-11 12:30:00,-9162.738086499967,0.0
3204,Buy,50.0,2018-04-11 21:00:00,-9215.728086499967,50.0
3205,Buy,50.0,2018-04-11 21:30:00,-9268.328086499967,100.0
3206,Sell,50.0,2018-04-12 12:00:00,-9216.631086499967,50.0
3207,Sell,50.0,2018-04-12 12:30:00,-9162.698586499966,0.0
3208,Buy,50.0,2018-04-12 21:00:00,-9213.838586499965,50.0
3209,Buy,50.0,2018-04-12 21:30:00,-9260.198586499966,100.0
3210,Sell,50.0,2018-04-13 12:00:00,-9202.339086499966,50.0
3211,Sell,50.0,2018-04-13 12:30:00,-9143.510586499966,0.0
3212,Buy,50.0,2018-04-13 21:00:00,-9190.980586499965,50.0
3213,Buy,50.0,2018-04-13 21:30:00,-9231.500586499966,100.0
3214,Sell,50.0,2018-04-14 12:00:00,-9197.866086499966,50.0
3215,Sell,50.0,2018-04-14 12:30:00,-9164.163586499966,0.0
3216,Buy,50.0,2018-04-14 21:00:00,-9205.453586499967,50.0
3217,Buy,50.0,2018-04-14 21:30:00,-9246.833586499966,100.0
3218,Sell,50.0,2018-04-15 12:00:00,-9212.000586499966,50.0
3219,Sell,50.0,2018-04-15 12:30:00,-9175.722586499965,0.0
3220,Buy,50.0,2018-04-15 21:00:00,-9216.522586499965,50.0
3221,Buy,50.0,2018-04-15 21:30:00,-9257.882586499965,100.0
3222,Sell,50.0,2018-04-16 12:00:00,-9220.992586499966,50.0
3223,Sell,50.0,2018-04-16 12:30:00,-9184.612586499967,0.0
3224,Buy,50.0,2018-04-16 21:00:00,-9219.402586499968,50.0
3225,Buy,50.0,2018-04-16 21:30:00,-9251.692586499968,100.0
3226,Sell,50.0,2018-04-17 12:00:00,-9214.879086499968,50.0
3227,Sell,50.0,2018-04-17 12:30:00,-9177.649086499969,0.0
3228,Buy,50.0,2018-04-17 21:00:00,-9202.209086499968,50.0
3229,Buy,50.0,2018-04-17 21:30:00,-9229.639086499968,100.0
3230,Sell,50.0,2018-04-18 12:00:00,-9187.997586499969,50.0
3231,Sell,50.0,2018-04-18 12:30:00,-9146.12658649997,0.0
3232,Buy,50.0,2018-04-18 21:00:00,-9181.926586499969,50.0
3233,Buy,50.0,2018-04-18 21:30:00,-9215.756586499969,100.0
3234,Sell,50.0,2018-04-19 12:00:00,-9178.118586499968,50.0
3235,Sell,50.0,2018-04-19 12:30:00,-9140.973586499967,0.0
3236,Buy,50.0,2018-04-19 21:00:00,-9193.123586499967,50.0
3237,Buy,50.0,2018-04-19 21:30:00,-9243.653586499968,100.0
3238,Sell,50.0,2018-04-20 12:00:00,-9213.257586499967,50.0
3239,Sell,50.0,2018-04-20 12:30:00,-9182.666086499967,0.0
3240,Buy,50.0,2018-04-20 21:00:00,-9235.056086499966,50.0
3241,Buy,50.0,2018-04-20 21:30:00,-9288.916086499967,100.0
3242,Sell,50.0,2018-04-21 12:00:00,-9258.562586499967,50.0
3243,Sell,50.0,2018-04-21 12:30:00,-9227.070086499967,0.0
3244,Buy,50.0,2018-04-21 21:00:00,-9270.130086499967,50.0
3245,Buy,50.0,2018-04-21 21:30:00,-9313.650086499967,100.0
3246,Sell,50.0,2018-04-22 12:00:00,-9271.660086499967,50.0
3247,Sell,50.0,2018-04-22 12:30:00,-9231.225586499968,0.0
3248,Buy,50.0,2018-04-22 21:00:00,-9270.445586499967,50.0
3249,Buy,50.0,2018-04-22 21:30:00,-9309.685586499967,100.0
3250,Sell,50.0,2018-04-23 12:00:00,-9274.181086499968,50.0
3251,Sell,50.0,2018-04-23 12:30:00,-9238.030586499968,0.0
3252,Buy,50.0,2018-04-23 21:00:00,-9262.800586499969,50.0
3253,Buy,50.0,2018-04-23 21:30:00,-9288.17058649997,100.0
3254,Sell,50.0,2018-04-24 12:00:00,-9244.40408649997,50.0
3255,Sell,50.0,2018-04-24 12:30:00,-9199.35408649997,0.0
3256,Buy,50.0,2018-04-24 21:00:00,-9238.34408649997,50.0
3257,Buy,50.0,2018-04-24 21:30:00,-9277.09408649997,100.0
3258,Sell,50.0,2018-04-25 12:00:00,-9241.74258649997,50.0
3259,Sell,50.0,2018-04-25 12:30:00,-9206.17008649997,0.0
3260,Buy,50.0,2018-04-25 21:00:00,-9261.650086499969,50.0
3261,Buy,50.0,2018-04-25 21:30:00,-9317.890086499969,100.0
3262,Sell,50.0,2018-04-26 12:00:00,-9283.975086499968,50.0
3263,Sell,50.0,2018-04-26 12:30:00,-9250.349086499968,0.0
3264,Buy,50.0,2018-04-26 21:00:00,-9288.699086499968,50.0
3265,Buy,50.0,2018-04-26 21:30:00,-9327.399086499969,100.0
3266,Sell,50.0,2018-04-27 12:00:00,-9288.613586499969,50.0
3267,Sell,50.0,2018-04-27 12:30:00,-9249.76008649997,0.0
3268,Buy,50.0,2018-04-27 21:00:00,-9299.25008649997,50.0
3269,Buy,50.0,2018-04-27 21:30:00,-9348.730086499969,100.0
3270,Sell,50.0,2018-04-28 12:00:00,-9300.69658649997,50.0
3271,Sell,50.0,2018-04-28 12:30:00,-9253.02008649997,0.0
3272,Buy,50.0,2018-04-28 21:00:00,-9301.96008649997,50.0
3273,Buy,50.0,2018-04-28 21:30:00,-9352.13008649997,100.0
3274,Sell,50.0,2018-04-29 12:00:00,-9305.37158649997,50.0
3275,Sell,50.0,2018-04-29 12:30:00,-9257.71208649997,0.0
3276,Buy,50.0,2018-04-29 21:00:00,-9303.902086499971,50.0
3277,Buy,50.0,2018-04-29 21:30:00,-9347.45208649997,100.0
3278,Sell,50.0,2018-04-30 12:00:00,-9308.04608649997,50.0
3279,Sell,50.0,2018-04-30 12:30:00,-9268.75058649997,0.0
3280,Buy,50.0,2018-04-30 21:00:00,-9313.460586499968,50.0
3281,Buy,50.0,2018-04-30 21:30:00,-9360.510586499968,100.0
3282,Sell,50.0,2018-05-01 12:00:00,-9323.756586499967,50.0
3283,Sell,50.0,2018-05-01 12:30:00,-9285.608586499968,0.0
3284,Buy,50.0,2018-05-01 21:00:00,-9301.748586499967,50.0
3285,Buy,50.0,2018-05-01 21:30:00,-9319.328586499967,100.0
3286,Sell,50.0,2018-05-02 12:00:00,-9281.962586499967,50.0
3287,Sell,50.0,2018-05-02 12:30:00,-9247.172086499968,0.0
3288,Buy,50.0,2018-05-02 21:00:00,-9292.572086499968,50.0
3289,Buy,50.0,2018-05-02 21:30:00,-9335.682086499968,100.0
3290,Sell,50.0,2018-05-03 12:00:00,-9305.252086499968,50.0
3291,Sell,50.0,2018-05-03 12:30:00,-9276.539086499968,0.0
3292,Buy,50.0,2018-05-03 21:00:00,-9323.269086499968,50.0
3293,Buy,50.0,2018-05-03 21:30:00,-9370.069086499967,100.0
3294,Sell,50.0,2018-05-04 12:00:00,-9329.490086499967,50.0
3295,Sell,50.0,2018-05-04 12:30:00,-9289.183086499967,0.0
3296,Buy,50.0,2018-05-04 21:00:00,-9342.423086499966,50.0
3297,Buy,50.0,2018-05-04 21:30:00,-9395.533086499967,100.0
3298,Sell,50.0,2018-05-05 12:00:00,-9370.118086499966,50.0
3299,Sell,50.0,2018-05-05 12:30:00,-9343.683086499967,0.0
3300,Buy,50.0,2018-05-05 21:00:00,-9390.503086499966,50.0
3301,Buy,50.0,2018-05-05 21:30:00,-9435.023086499967,100.0
3302,Sell,50.0,2018-05-06 12:00:00,-9407.126086499966,50.0
3303,Sell,50.0,2018-05-06 12:30:00,-9379.526586499966,0.0
3304,Buy,50.0,2018-05-06 21:00:00,-9427.026586499966,50.0
3305,Buy,50.0,2018-05-06 21:30:00,-9471.256586499965,100.0
3306,Sell,50.0,2018-05-07 12:00:00,-9436.525586499965,50.0
3307,Sell,50.0,2018-05-07 12:30:00,-9398.972586499965,0.0
3308,Buy,50.0,2018-05-07 21:00:00,-9441.812586499966,50.0
3309,Buy,50.0,2018-05-07 21:30:00,-9484.222586499965,100.0
3310,Sell,50.0,2018-05-08 12:00:00,-9435.356086499965,50.0
3311,Sell,50.0,2018-05-08 12:30:00,-9387.713586499965,0.0
3312,Buy,50.0,2018-05-08 21:00:00,-9432.813586499966,50.0
3313,Buy,50.0,2018-05-08 21:30:00,-9476.113586499965,100.0
3314,Sell,50.0,2018-05-09 12:00:00,-9439.835586499965,50.0
3315,Sell,50.0,2018-05-09 12:30:00,-9402.843586499965,0.0
3316,Buy,50.0,2018-05-09 21:00:00,-9458.303586499964,50.0
3317,Buy,50.0,2018-05-09 21:30:00,-9508.803586499964,100.0
3318,Sell,50.0,2018-05-10 12:00:00,-9470.664086499964,50.0
3319,Sell,50.0,2018-05-10 12:30:00,-9432.822086499964,0.0
3320,Buy,50.0,2018-05-10 21:00:00,-9478.452086499963,50.0
3321,Buy,50.0,2018-05-10 21:30:00,-9523.832086499962,100.0
3322,Sell,50.0,2018-05-11 12:00:00,-9483.550586499963,50.0
3323,Sell,50.0,2018-05-11 12:30:00,-9442.385086499964,0.0
3324,Buy,50.0,2018-05-11 21:00:00,-9491.225086499964,50.0
3325,Buy,50.0,2018-05-11 21:30:00,-9538.355086499963,100.0
3326,Sell,50.0,2018-05-12 12:00:00,-9493.993586499962,50.0
3327,Sell,50.0,2018-05-12 12:30:00,-9449.623586499962,0.0
3328,Buy,50.0,2018-05-12 21:00:00,-9500.903586499962,50.0
3329,Buy,50.0,2018-05-12 21:30:00,-9549.573586499962,100.0
3330,Sell,50.0,2018-05-13 12:00:00,-9510.108086499962,50.0
3331,Sell,50.0,2018-05-13 12:30:00,-9470.778586499962,0.0
3332,Buy,50.0,2018-05-13 21:00:00,-9523.198586499962,50.0
3333,Buy,50.0,2018-05-13 21:30:00,-9572.658586499962,100.0
3334,Sell,50.0,2018-05-14 12:00:00,-9531.739586499962,50.0
3335,Sell,50.0,2018-05-14 12:30:00,-9490.761086499962,0.0
3336,Buy,50.0,2018-05-14 21:00:00,-9544.221086499962,50.0
3337,Buy,50.0,2018-05-14 21:30:00,-9594.571086499962,100.0
3338,Sell,50.0,2018-05-15 12:00:00,-9552.827586499961,50.0
3339,Sell,50.0,2018-05-15 12:30:00,-9509.919586499962,0.0
3340,Buy,50.0,2018-05-15 21:00:00,-9561.219586499961,50.0
3341,Buy,50.0,2018-05-15 21:30:00,-9610.079586499962,100.0
3342,Sell,50.0,2018-05-16 12:00:00,-9567.868586499962,50.0
3343,Sell,50.0,2018-05-16 12:30:00,-9524.212586499962,0.0
3344,Buy,50.0,2018-05-16 21:00:00,-9577.332586499962,50.0
3345,Buy,50.0,2018-05-16 21:30:00,-9622.332586499962,100.0
3346,Sell,50.0,2018-05-17 12:00:00,-9580.937586499962,50.0
3347,Sell,50.0,2018-05-17 12:30:00,-9538.981586499962,0.0
3348,Buy,50.0,2018-05-17 21:00:00,-9596.001586499962,50.0
3349,Buy,50.0,2018-05-17 21:30:00,-9646.971586499962,100.0
3350,Sell,50.0,2018-05-18 12:00:00,-9607.701586499961,50.0
3351,Sell,50.0,2018-05-18 12:30:00,-9567.955586499962,0.0
3352,Buy,50.0,2018-05-18 21:00:00,-9620.935586499962,50.0
3353,Buy,50.0,2018-05-18 21:30:00,-9671.385586499962,100.0
3354,Sell,50.0,2018-05-19 12:00:00,-9638.592586499963,50.0
3355,Sell,50.0,2018-05-19 12:30:00,-9605.408586499963,0.0
3356,Buy,50.0,2018-05-19 21:00:00,-9658.078586499963,50.0
3357,Buy,50.0,2018-05-19 21:30:00,-9709.868586499964,100.0
3358,Sell,50.0,2018-05-20 12:00:00,-9677.347586499964,50.0
3359,Sell,50.0,2018-05-20 12:30:00,-9644.359086499964,0.0
3360,Buy,50.0,2018-05-20 21:00:00,-9695.279086499964,50.0
3361,Buy,50.0,2018-05-20 21:30:00,-9744.169086499964,100.0
3362,Sell,50.0,2018-05-21 12:00:00,-9692.846086499963,50.0
3363,Sell,50.0,2018-05-21 12:30:00,-9640.571086499964,0.0
3364,Buy,50.0,2018-05-21 21:00:00,-9695.471086499963,50.0
3365,Buy,50.0,2018-05-21 21:30:00,-9741.171086499964,100.0
3366,Sell,50.0,2018-05-22 12:00:00,-9699.742086499964,50.0
3367,Sell,50.0,2018-05-22 12:30:00,-9658.423586499965,0.0
3368,Buy,50.0,2018-05-22 21:00:00,-9704.053586499964,50.0
3369,Buy,50.0,2018-05-22 21:30:00,-9746.183586499963,100.0
3370,Sell,50.0,2018-05-23 12:00:00,-9701.930894999963,50.0
3371,Sell,50.0,2018-05-23 12:30:00,-9658.206690999963,0.0
3372,Buy,50.0,2018-05-23 21:00:00,-9711.856690999963,50.0
3373,Buy,50.0,2018-05-23 21:30:00,-9762.616690999963,100.0
3374,Sell,50.0,2018-05-24 12:00:00,-9710.715690999963,50.0
3375,Sell,50.0,2018-05-24 12:30:00,-9655.380690999964,0.0
3376,Buy,50.0,2018-05-24 21:00:00,-9712.790690999964,50.0
3377,Buy,50.0,2018-05-24 21:30:00,-9770.260690999963,100.0
3378,Sell,50.0,2018-05-25 12:00:00,-9725.873690999962,50.0
3379,Sell,50.0,2018-05-25 12:30:00,-9681.044690999963,0.0
3380,Buy,50.0,2018-05-25 21:00:00,-9741.494690999963,50.0
3381,Buy,50.0,2018-05-25 21:30:00,-9803.364690999964,100.0
3382,Sell,50.0,2018-05-26 12:00:00,-9766.083690999963,50.0
3383,Sell,50.0,2018-05-26 12:30:00,-9729.032190999964,0.0
3384,Buy,50.0,2018-05-26 21:00:00,-9768.882190999964,50.0
3385,Buy,50.0,2018-05-26 21:30:00,-9803.572190999965,100.0
3386,Sell,50.0,2018-05-27 12:00:00,-9762.848690999965,50.0
3387,Sell,50.0,2018-05-27 12:30:00,-9721.530190999965,0.0
3388,Buy,50.0,2018-05-27 21:00:00,-9770.740190999964,50.0
3389,Buy,50.0,2018-05-27 21:30:00,-9820.270190999965,100.0
3390,Sell,50.0,2018-05-28 12:00:00,-9782.283690999964,50.0
3391,Sell,50.0,2018-05-28 12:30:00,-9742.112690999964,0.0
3392,Buy,50.0,2018-05-28 21:00:00,-9803.162690999963,50.0
3393,Buy,50.0,2018-05-28 21:30:00,-9854.692690999964,100.0
3394,Sell,50.0,2018-05-29 12:00:00,-9800.318190999964,50.0
3395,Sell,50.0,2018-05-29 12:30:00,-9745.858690999963,0.0
3396,Buy,50.0,2018-05-29 21:00:00,-9805.118690999963,50.0
3397,Buy,50.0,2018-05-29 21:30:00,-9863.038690999963,100.0
3398,Sell,50.0,2018-05-30 12:00:00,-9801.226690999963,50.0
3399,Sell,50.0,2018-05-30 12:30:00,-9736.065690999963,0.0
3400,Buy,50.0,2018-05-30 21:00:00,-9805.445690999963,50.0
3401,Buy,50.0,2018-05-30 21:30:00,-9864.325690999962,100.0
3402,Sell,50.0,2018-05-31 12:00:00,-9807.894190999961,50.0
3403,Sell,50.0,2018-05-31 12:30:00,-9750.655190999962,0.0
3404,Buy,50.0,2018-05-31 21:00:00,-9801.495190999962,50.0
3405,Buy,50.0,2018-05-31 21:30:00,-9853.195190999963,100.0
3406,Sell,50.0,2018-06-01 12:00:00,-9809.275690999963,50.0
3407,Sell,50.0,2018-06-01 12:30:00,-9764.778190999963,0.0
3408,Buy,50.0,2018-06-01 21:00:00,-9822.278190999963,50.0
3409,Buy,50.0,2018-06-01 21:30:00,-9879.458190999963,100.0
3410,Sell,50.0,2018-06-02 12:00:00,-9836.269690999963,50.0
3411,Sell,50.0,2018-06-02 12:30:00,-9793.820690999963,0.0
3412,Buy,50.0,2018-06-02 21:00:00,-9853.650690999963,50.0
3413,Buy,50.0,2018-06-02 21:30:00,-9900.780690999962,100.0
3414,Sell,50.0,2018-06-03 12:00:00,-9854.447190999961,50.0
3415,Sell,50.0,2018-06-03 12:30:00,-9807.841690999961,0.0
3416,Buy,50.0,2018-06-03 21:00:00,-9857.131690999962,50.0
3417,Buy,50.0,2018-06-03 21:30:00,-9905.701690999962,100.0
3418,Sell,50.0,2018-06-04 12:00:00,-9858.756190999962,50.0
3419,Sell,50.0,2018-06-04 12:30:00,-9809.158690999962,0.0
3420,Buy,50.0,2018-06-04 21:00:00,-9856.938690999963,50.0
3421,Buy,50.0,2018-06-04 21:30:00,-9904.408690999962,100.0
3422,Sell,50.0,2018-06-05 12:00:00,-9858.449190999962,50.0
3423,Sell,50.0,2018-06-05 12:30:00,-9811.512190999962,0.0
3424,Buy,50.0,2018-06-05 21:00:00,-9861.962190999962,50.0
3425,Buy,50.0,2018-06-05 21:30:00,-9912.312190999963,100.0
3426,Sell,50.0,2018-06-06 12:00:00,-9863.887690999964,50.0
3427,Sell,50.0,2018-06-06 12:30:00,-9813.389190999964,0.0
3428,Buy,50.0,2018-06-06 21:00:00,-9866.189190999963,50.0
3429,Buy,50.0,2018-06-06 21:30:00,-9915.629190999964,100.0
3430,Sell,50.0,2018-06-07 12:00:00,-9861.016690999964,50.0
3431,Sell,50.0,2018-06-07 12:30:00,-9799.935690999964,0.0
3432,Buy,50.0,2018-06-07 21:00:00,-9852.675690999964,50.0
3433,Buy,50.0,2018-06-07 21:30:00,-9903.985690999963,100.0
3434,Sell,50.0,2018-06-08 12:00:00,-9857.473690999963,50.0
3435,Sell,50.0,2018-06-08 12:30:00,-9812.160190999963,0.0
3436,Buy,50.0,2018-06-08 21:00:00,-9865.510190999963,50.0
3437,Buy,50.0,2018-06-08 21:30:00,-9916.040190999964,100.0
3438,Sell,50.0,2018-06-09 12:00:00,-9880.986190999964,50.0
3439,Sell,50.0,2018-06-09 12:30:00,-9845.804690999963,0.0
3440,Buy,50.0,2018-06-09 21:00:00,-9900.714690999963,50.0
3441,Buy,50.0,2018-06-09 21:30:00,-9954.604690999962,100.0
3442,Sell,50.0,2018-06-10 12:00:00,-9913.753690999962,50.0
3443,Sell,50.0,2018-06-10 12:30:00,-9872.137690999962,0.0
3444,Buy,50.0,2018-06-10 21:00:00,-9920.01769099996,50.0
3445,Buy,50.0,2018-06-10 21:30:00,-9968.90769099996,100.0
3446,Sell,50.0,2018-06-11 12:00:00,-9924.750190999961,50.0
3447,Sell,50.0,2018-06-11 12:30:00,-9879.598190999961,0.0
3448,Buy,50.0,2018-06-11 21:00:00,-9925.91819099996,50.0
3449,Buy,50.0,2018-06-11 21:30:00,-9972.23819099996,100.0
3450,Sell,50.0,2018-06-12 12:00:00,-9927.20519099996,50.0
3451,Sell,50.0,2018-06-12 12:30:00,-9879.010190999961,0.0
3452,Buy,50.0,2018-06-12 21:00:00,-9926.57019099996,50.0
3453,Buy,50.0,2018-06-12 21:30:00,-9970.98019099996,100.0
3454,Sell,50.0,2018-06-13 12:00:00,-9927.28169099996,50.0
3455,Sell,50.0,2018-06-13 12:30:00,-9884.00819099996,0.0
3456,Buy,50.0,2018-06-13 21:00:00,-9924.958190999962,50.0
3457,Buy,50.0,2018-06-13 21:30:00,-9957.108190999961,100.0
3458,Sell,50.0,2018-06-14 12:00:00,-9921.110690999962,50.0
3459,Sell,50.0,2018-06-14 12:30:00,-9882.852190999962,0.0
3460,Buy,50.0,2018-06-14 21:00:00,-9943.112190999962,50.0
3461,Buy,50.0,2018-06-14 21:30:00,-9996.702190999962,100.0
3462,Sell,50.0,2018-06-15 12:00:00,-9950.708690999962,50.0
3463,Sell,50.0,2018-06-15 12:30:00,-9904.817190999962,0.0
3464,Buy,50.0,2018-06-15 21:00:00,-9963.997190999962,50.0
3465,Buy,50.0,2018-06-15 21:30:00,-10018.287190999963,100.0
3466,Sell,50.0,2018-06-16 12:00:00,-9981.856190999963,50.0
3467,Sell,50.0,2018-06-16 12:30:00,-9945.790690999962,0.0
3468,Buy,50.0,2018-06-16 21:00:00,-9999.940690999962,50.0
3469,Buy,50.0,2018-06-16 21:30:00,-10044.230690999962,100.0
3470,Sell,50.0,2018-06-17 12:00:00,-9999.826690999962,50.0
3471,Sell,50.0,2018-06-17 12:30:00,-9953.833190999962,0.0
3472,Buy,50.0,2018-06-17 21:00:00,-10007.423190999962,50.0
3473,Buy,50.0,2018-06-17 21:30:00,-10056.283190999962,100.0
3474,Sell,50.0,2018-06-18 12:00:00,-10015.041190999962,50.0
3475,Sell,50.0,2018-06-18 12:30:00,-9973.110690999962,0.0
3476,Buy,50.0,2018-06-18 21:00:00,-10007.400690999963,50.0
3477,Buy,50.0,2018-06-18 21:30:00,-10040.810690999962,100.0
3478,Sell,50.0,2018-06-19 12:00:00,-9982.662190999963,50.0
3479,Sell,50.0,2018-06-19 12:30:00,-9921.700190999964,0.0
3480,Buy,50.0,2018-06-19 21:00:00,-9980.850190999963,50.0
3481,Buy,50.0,2018-06-19 21:30:00,-10039.920190999963,100.0
3482,Sell,50.0,2018-06-20 12:00:00,-9993.926690999962,50.0
3483,Sell,50.0,2018-06-20 12:30:00,-9948.247690999962,0.0
3484,Buy,50.0,2018-06-20 21:00:00,-9999.697690999963,50.0
3485,Buy,50.0,2018-06-20 21:30:00,-10048.877690999963,100.0
3486,Sell,50.0,2018-06-21 12:00:00,-10009.599190999963,50.0
3487,Sell,50.0,2018-06-21 12:30:00,-9970.125190999963,0.0
3488,Buy,50.0,2018-06-21 21:00:00,-10022.715190999963,50.0
3489,Buy,50.0,2018-06-21 21:30:00,-10073.835190999964,100.0
3490,Sell,50.0,2018-06-22 12:00:00,-10035.449190999963,50.0
3491,Sell,50.0,2018-06-22 12:30:00,-9996.570190999963,0.0
3492,Buy,50.0,2018-06-22 21:00:00,-10048.560190999962,50.0
3493,Buy,50.0,2018-06-22 21:30:00,-10098.380190999962,100.0
3494,Sell,50.0,2018-06-23 12:00:00,-10064.932690999962,50.0
3495,Sell,50.0,2018-06-23 12:30:00,-10029.649190999962,0.0
3496,Buy,50.0,2018-06-23 21:00:00,-10083.359190999961,50.0
3497,Buy,50.0,2018-06-23 21:30:00,-10133.15919099996,100.0
3498,Sell,50.0,2018-06-24 12:00:00,-10098.07119099996,50.0
3499,Sell,50.0,2018-06-24 12:30:00,-10062.294690999961,0.0
3500,Buy,50.0,2018-06-24 21:00:00,-10117.554690999961,50.0
3501,Buy,50.0,2018-06-24 21:30:00,-10169.164690999962,100.0
3502,Sell,50.0,2018-06-25 12:00:00,-10122.882190999962,50.0
3503,Sell,50.0,2018-06-25 12:30:00,-10073.386690999963,0.0
3504,Buy,50.0,2018-06-25 21:00:00,-10128.596690999962,50.0
3505,Buy,50.0,2018-06-25 21:30:00,-10180.376690999963,100.0
3506,Sell,50.0,2018-06-26 12:00:00,-10129.138690999964,50.0
3507,Sell,50.0,2018-06-26 12:30:00,-10068.822690999963,0.0
3508,Buy,50.0,2018-06-26 21:00:00,-10118.562690999963,50.0
3509,Buy,50.0,2018-06-26 21:30:00,-10166.812690999963,100.0
3510,Sell,50.0,2018-06-27 12:00:00,-10120.394190999963,50.0
3511,Sell,50.0,2018-06-27 12:30:00,-10072.649690999962,0.0
3512,Buy,50.0,2018-06-27 21:00:00,-10120.749690999963,50.0
3513,Buy,50.0,2018-06-27 21:30:00,-10169.779690999963,100.0
3514,Sell,50.0,2018-06-28 12:00:00,-10123.956190999963,50.0
3515,Sell,50.0,2018-06-28 12:30:00,-10077.937190999963,0.0
3516,Buy,50.0,2018-06-28 21:00:00,-10132.647190999962,50.0
3517,Buy,50.0,2018-06-28 21:30:00,-10182.067190999962,100.0
3518,Sell,50.0,2018-06-29 12:00:00,-10139.337690999962,50.0
3519,Sell,50.0,2018-06-29 12:30:00,-10096.310690999962,0.0
3520,Buy,50.0,2018-06-29 21:00:00,-10145.340690999963,50.0
3521,Buy,50.0,2018-06-29 21:30:00,-10192.330690999963,100.0
3522,Sell,50.0,2018-06-30 12:00:00,-10148.615190999963,50.0
3523,Sell,50.0,2018-06-30 12:30:00,-10104.619190999963,0.0
3524,Buy,50.0,2018-06-30 21:00:00,-10163.319190999964,50.0
3525,Buy,50.0,2018-06-30 21:30:00,-10217.309190999964,100.0
